"","peaknum_a","mz","rt","rtmin","rtmax","match_mz","n_carbons","adduct","iso","charge","maxo"
"peaknum",6645,618.085267836999,1702.4,1692.42,1713.37,634.140000245292,16,0,0,1,2509.92919921875
"peaknum",7628,620.020281193645,2012.74,2005.76,2020.73,635.070670647859,15,0,NA,1,2686.98510742188
"peaknum",6860,621.179979132903,1818.81666666667,1808.17,1830.13,631.213905112106,10,NA,NA,1,1073.04443359375
"peaknum",5481,625.192171352757,1483.86,1473.88,1498.83,649.272165214081,24,0,0,1,5362.07958984375
"peaknum",3026,627.198040990009,847.212,844.219,851.204,633.217709885622,6,NA,NA,1,1405.33972167969
"peaknum",6517,628.057604539295,1682.44,1676.45,1690.42,645.113738336498,17,NA,NA,1,1406.43676757812
"peaknum",3551,632.352797366753,932.031,922.053,944.006,654.426699520639,22,NA,NA,1,575.960021972656
"peaknum",1827,633.459607240843,795.323,787.34,811.289,667.57312208802,34,0,0,1,3208.96362304688
"peaknum",1885,639.479769849294,795.323,783.349,811.289,661.553404461657,22,0,0,1,9455.0302734375
"peaknum",6490,644.032009994475,1683.44,1679.44,1692.42,661.087839125904,17,NA,NA,1,699.344421386719
"peaknum",2833,644.343536021588,838.232,822.266,864.176,671.433593610595,27,NA,NA,1,2649.015625
"peaknum",7933,644.652755775778,2114.52,2104.55,2124.5,664.720103442665,20,NA,NA,1,2225.88256835938
"peaknum",4582,645.189332916857,1103.67,1096.68,1112.65,663.247059932574,18,NA,NA,1,672.224487304688
"peaknum",5490,646.197832897989,1489.85,1485.86,1495.84,670.27762426974,24,NA,NA,1,934.181457519531
"peaknum",1682,646.446727075594,788.338,787.34,789.336,680.560643863703,34,NA,NA,1,605.646484375
"peaknum",1635,648.426749034437,784.347,772.372,789.336,681.538362744129,33,NA,NA,1,741.34130859375
"peaknum",2944,650.362677444132,838.232,827.255,850.206,672.436535897194,22,0,0,1,5557.74951171875
"peaknum",5449,655.203721603474,1483.86,1472.89,1491.84,678.279565672548,23,0,0,1,2445.05883789062
"peaknum",5109,656.211067670745,1289.28,1263.33,1322.21,680.292190971292,24,NA,NA,1,5282.92333984375
"peaknum",5086,656.712287120811,1288.28,1272.31,1303.25,679.789348569155,23,NA,NA,1,3548.23120117188
"peaknum",1815,659.467230808825,775.366,759.4,793.327,694.584256413287,35,NA,NA,1,21848.052734375
"peaknum",10497,659.466234139879,3370.86,3353.9,3387.82,694.583162591178,35,0,0,1,4325.11962890625
"peaknum",3238,661.397189633442,835.238,819.272,851.204,677.450410492387,16,NA,NA,1,7883.58837890625
"peaknum",5417,662.102522252424,1461.91,1451.93,1476.88,683.173237269965,21,0,0,1,38428.765625
"peaknum",1720,662.46761008218,793.327,778.359,807.298,692.568340539554,30,NA,NA,1,1405.43432617188
"peaknum",5294,664.108045925551,1462.90449573337,1454.92,1472.89,681.165685980228,17,0,0,1,2431.1103515625
"peaknum",4819,665.216527379847,1172.52,1162.54,1185.5,689.296975255964,24,0,0,1,2730.04541015625
"peaknum",2056,665.441195253171,812.287,806.3,825.259,699.555481983577,34,0,NA,1,3987.63720703125
"peaknum",8075,673.06488160477,2247.74,2239.26,2255.22,691.125197164095,18,NA,NA,1,1067.72973632812
"peaknum",10891,673.482168167924,3399.8,3380.84,3417.76,709.603006240896,36,0,0,1,15690.263671875
"peaknum",2569,673.482798996081,788.338,772.372,805.302,709.603607667091,36,NA,NA,1,33363.6484375
"peaknum",2285,674.485984788218,789.336,772.372,804.304,709.603607667091,35,0,NA,1,13380.25390625
"peaknum",3083,677.391708439618,846.215,833.242,867.17,693.448100766452,16,0,0,1,2894.50756835938
"peaknum",7591,678.096445431393,1964.85,1953.87,1977.82,698.163171649604,20,0,0,1,7533.20947265625
"peaknum",3408,682.45241823838,901.0975,898.104,906.087,714.558647622581,32,0,NA,1,535.183532714844
"peaknum",5114,686.221608223912,1290.28,1252.36,1329.19,710.302114395759,24,0,0,1,7344.79150390625
"peaknum",7881,686.639449403997,2114.52,2111.53,2119.51,706.707233492192,20,0,NA,1,676.762756347656
"peaknum",11574,688.493098131234,3389.82,3359.88,3408.78,724.614239549852,36,NA,NA,1,10402.56640625
"peaknum",4842,688.494287330419,821.268,732.457,913.072,725.617333296618,37,NA,NA,1,18133.2265625
"peaknum",3880,689.497259042209,822.266,766.385,878.146,725.617333296618,36,NA,NA,1,7962.8037109375
"peaknum",10995,689.49673978719,3392.82,3358.89,3428.74,724.614239549852,35,NA,NA,1,5378.52783203125
"peaknum",1721,690.476050425539,792.33,783.349,798.317,726.596035190413,36,0,0,1,1298.69665527344
"peaknum",2752,690.499735963081,823.264,764.389,896.108,724.61437682287,34,NA,NA,1,2108.98022460938
"peaknum",2231,691.456949631898,808.296,800.313,823.264,727.578313664205,36,0,0,1,36615.28515625
"peaknum",2799,693.471226434813,814.283,803.306,829.251,729.593053627404,36,0,0,1,14881.4033203125
"peaknum",9763,693.470695594875,3319.97,3306,3331.95,729.593860651454,36,0,NA,1,968.094665527344
"peaknum",5499,697.211248747732,1491.84,1482.87,1496.84,723.300534395944,26,0,NA,1,806.071105957031
"peaknum",7583,700.079467887652,1965.84,1960.85,1970.83,720.143526755573,20,NA,NA,1,701.218017578125
"peaknum",6275,702.192650448281,1641.53,1633.54,1655.5,726.274346765788,24,0,NA,1,2608.79663085938
"peaknum",3932,702.510125210573,155.68,129.735,177.633,740.637843895647,38,0,0,1,300321.125
"peaknum",3933,702.509089785422,858.189,817.276,899.102,740.63660867866,38,0,NA,1,39899.390625
"peaknum",6254,703.19888149798,1641.53,1637.53,1647.51,726.274346765788,23,NA,NA,1,748.403198242188
"peaknum",2837,705.472692443747,811.289,804.304,826.257,742.597034376356,37,0,0,1,22862.580078125
"peaknum",5674,706.218769474802,1491.84,1476.88,1506.81,733.30803723261,27,0,NA,1,20960.166015625
"peaknum",5600,706.720377149287,1491.84,1478.87,1506.81,732.807210122585,26,NA,NA,1,13535.71484375
"peaknum",2058,707.481008617225,812.287,805.302,829.251,740.591218648097,33,NA,NA,1,2730.357421875
"peaknum",5563,707.723486335048,1492.49893281772,1483.86,1500.83,732.807210122585,25,NA,NA,1,2563.33154296875
"peaknum",2059,708.484952219393,813.285,807.298,826.257,743.605866195428,35,NA,NA,1,921.562377929688
"peaknum",6113,710.426617823088,1539.74,1535.75,1556.71,744.540245674171,34,0,0,1,17996.546875
"peaknum",6104,712.43368000532,1540.74,1534.75,1557.7,746.545192943943,34,NA,NA,1,1690.32360839844
"peaknum",3488,714.439543118278,923.051,918.061,927.042,746.548516383627,32,0,NA,1,688.388916015625
"peaknum",8312,715.383287137141,3256.1,3246.12,3269.07,744.148630567464,86,NA,NA,3,1928.83959960938
"peaknum",1683,716.491272638876,787.558192670465,779.357,801.31,753.61425592085,37,0,0,1,6019.98291015625
"peaknum",1616,716.52517922505,156.678,129.735,178.631,755.656060448369,39,NA,NA,1,23958.734375
"peaknum",11586,717.52839194974,3548.485,3470.65,3601.37,753.648517580658,36,NA,NA,1,17688.080078125
"peaknum",1005,717.528995476679,155.68,129.735,176.635,755.656060448369,38,NA,NA,1,11075.1083984375
"peaknum",10833,719.488283436422,3330.95,3314.98,3349.91,757.615681950285,38,0,0,1,45300.71484375
"peaknum",5092,719.489220288495,811.289,797.319,827.255,757.616515113554,38,0,0,1,1332251
"peaknum",1702,720.518479935795,793.327,787.34,797.319,758.647514671981,38,0,NA,1,1458.10961914062
"peaknum",10423,721.503269517423,3372.86,3353.9,3389.82,759.631382611586,38,NA,NA,1,2259.22802734375
"peaknum",7909,721.635990061416,2114.52,2108.54,2126.5,741.702494267911,20,0,0,1,1196.21960449219
"peaknum",9838,722.497596168051,3331.95,3305,3356.89,754.605603541436,32,NA,NA,1,1310.47106933594
"peaknum",1974,724.503719610765,812.786,806.3,819.272,760.622002734026,36,NA,NA,1,735.71630859375
"peaknum",4806,725.236473260039,1173.52,1128.62,1213.44,749.31875606125,24,NA,NA,1,1518.35668945312
"peaknum",8181,726.214337634909,2400.91,2394.93,2406.9,756.313618125976,30,0,NA,1,1044.7958984375
"peaknum",5335,727.223744290473,1463.91,1451.93,1502.82,754.31427601647,27,0,0,1,2507.25463867188
"peaknum",6152,728.153590594236,1611.05166928608,1604.61,1622.57,751.231024946978,23,0,NA,1,2374.64111328125
"peaknum",8076,728.152681234432,2247.69317681422,2242.25,2258.22,751.230166522907,23,NA,NA,1,1316.10998535156
"peaknum",1807,730.508076426277,796.1822103004,791.332,811.289,768.633096773296,38,0,NA,1,13068.490234375
"peaknum",5579,733.213359210187,1494.84,1483.86,1501.82,758.296069991621,25,0,0,1,2112.39379882812
"peaknum",5230,733.504653727375,821.151100949438,804.304,838.232,772.63552184002,39,0,NA,1,835617.1875
"peaknum",11596,733.50424010712,3360.88,3343.92,3377.85,770.627989070455,37,0,0,1,307027.59375
"peaknum",5564,736.229411165,1490.85,1479.87,1505.82,763.318682389899,27,0,0,1,6872.54296875
"peaknum",5142,737.236536622345,1309.23,1292.27,1324.2,764.32772511082,27,0,NA,1,6490.52001953125
"peaknum",5553,737.232317345555,1491.84,1483.86,1499.83,763.318682389899,26,NA,NA,1,1907.56994628906
"peaknum",2217,739.523019180602,821.268,813.285,841.225,763.604360558857,24,NA,NA,1,494.148101806641
"peaknum",1605,741.519778031859,766.385,755.408,783.349,779.648193670019,38,NA,NA,1,1478.91918945312
"peaknum",7808,742.068797374619,2012.74,2002.76,2027.71,763.138964027177,21,0,NA,1,43646.16796875
"peaknum",11609,742.540450502873,3555.47,3498.59,3599.37,783.678060043639,41,0,0,1,6026.87939453125
"peaknum",5323,744.105547086848,1461.91,1454.92,1471.89,765.175214148442,21,0,NA,1,2581.72900390625
"peaknum",1975,744.520023686015,796.294902741865,783.349,813.285,784.654084572556,40,NA,NA,1,3048.71801757812
"peaknum",1798,745.522734708079,795.323,777.362,804.304,782.64835234211,37,0,0,1,2038.70361328125
"peaknum",5517,747.220135647793,1490.85,1482.87,1500.83,773.307482545661,26,0,NA,1,1445.02551269531
"peaknum",11615,747.519786999507,3378.84,3361.88,3396.81,786.650491469518,39,0,0,1,168381.296875
"peaknum",3461,747.519872370216,824.261,807.298,842.223,787.654236766031,40,0,0,1,234866.640625
"peaknum",5460,755.208750417352,1489.85,1485.86,1498.83,781.29361606706,26,0,0,1,636.023803710938
"peaknum",5023,758.245079392041,1271.65,1253.35,1282.29,786.339182664061,28,0,NA,1,949.116088867188
"peaknum",5296,760.082900846445,1462.91,1456.92,1468.89,781.151206437346,21,0,0,1,1161.56066894531
"peaknum",11622,761.535121413302,3524.53,3501.58,3540.5,802.672389334966,41,0,NA,1,8173.662109375
"peaknum",11621,761.535274923685,3412.77,3391.82,3431.73,802.673039533032,41,0,0,1,109848.265625
"peaknum",3780,761.535321360673,842.223,824.261,863.178,802.673169063367,41,0,0,1,119881.859375
"peaknum",2177,763.515973482253,811.289,801.31,823.264,803.648812394472,40,0,0,1,7813.04296875
"peaknum",6650,763.697367637633,1704.39,1694.41,1718.36,788.780351481949,25,0,NA,1,1121.6123046875
"peaknum",7638,764.050388963807,2012.74,2004.76,2026.71,785.12108992335,21,NA,NA,1,2114.20703125
"peaknum",7619,765.053428768399,2011.14193918925,2004.76,2018.73,785.12108992335,20,NA,NA,1,742.995788574219
"peaknum",8252,765.101451359029,2809.55,2786.1,2823.02,786.170571688396,21,NA,NA,1,688.006042480469
"peaknum",5141,767.247180032865,1309.23,1292.27,1325.2,795.344387203265,28,0,0,1,5076.732421875
"peaknum",1801,767.471797318793,798.317,792.33,804.304,805.600328873602,38,0,0,1,1115.9072265625
"peaknum",6068,767.72234537103,1535.25,1521.78,1549.72,794.813728996196,27,0,NA,1,1948.66540527344
"peaknum",6000,768.724573768531,1535.75,1531.76,1546.73,793.808832251503,25,NA,NA,1,832.327392578125
"peaknum",5103,768.7496577425,1310.15974599109,1301.25,1320.21,794.839499889339,26,NA,NA,1,822.637268066406
"peaknum",10892,773.534914268952,3384.83,3366.87,3405.79,815.675850070269,42,0,NA,1,16140.701171875
"peaknum",3321,773.53519030694,822.266,807.298,843.221,815.67594320406,42,0,NA,1,22812.283203125
"peaknum",11630,775.550327603284,3450.69,3413.77,3494.6,817.691153685345,42,NA,NA,1,4231.59375
"peaknum",11631,775.550909815016,3531.52,3500.58,3559.46,817.691322458184,42,0,NA,1,5121.4423828125
"peaknum",3340,775.550352944408,855.195,837.234,887.127,817.691084601394,42,0,NA,1,3588.08569335938
"peaknum",3294,776.553764280342,857.191,834.24,890.121,816.68740879443,40,NA,NA,1,1807.28015136719
"peaknum",7126,777.343509318981,1893,1889,1897.99,811.458532846886,34,NA,NA,1,531.059692382812
"peaknum",5604,778.239327357628,1496.84,1488.85,1502.82,807.335855345947,29,0,NA,1,894.353149414062
"peaknum",5582,778.740939090724,1498.83,1491.84,1501.82,806.833758139398,28,NA,NA,1,631.204284667969
"peaknum",1976,779.509243891008,811.289,806.3,824.261,819.642409557678,40,0,NA,1,531.908630371094
"peaknum",6415,783.219903508516,1644.97706586275,1630.55,1661.48,810.311221618618,27,0,0,1,10331.666015625
"peaknum",6349,784.223623758457,1645.52,1636.54,1659.49,811.31488003197,27,NA,NA,1,3018.36450195312
"peaknum",6603,784.150807842394,1693.41,1683.44,1708.38,811.241643791619,27,0,0,1,12065.8720703125
"peaknum",6276,784.7235798895,1643.52,1636.54,1653.5,811.814637210609,27,NA,NA,1,1122.01806640625
"peaknum",5870,787.244869751449,1497.83,1483.86,1513.8,817.344386482808,30,0,0,1,40989.91015625
"peaknum",10980,787.550632528696,3418.76,3396.81,3436.72,830.694852437451,43,0,NA,1,7796.73681640625
"peaknum",3251,787.550297881842,840.227,821.268,861.183,830.694541915172,43,0,NA,1,8947.4267578125
"peaknum",5818,787.746778054172,1497.83,1483.86,1513.8,816.843475629781,29,NA,NA,1,29639.22265625
"peaknum",5711,788.749399616303,1498.48541755604,1487.85,1514.8,816.843475629781,28,0,0,1,5621.24609375
"peaknum",11646,789.566167929343,3539.5,3501.58,3575.43,832.710255694999,43,NA,NA,1,5980.93505859375
"peaknum",11647,790.569850558491,3531.52,3500.58,3550.48,831.706817431626,41,NA,NA,1,2829.14038085938
"peaknum",4188,791.463262897053,1054.77,1040.8,1070.74,830.591440379409,39,NA,NA,1,2279.3642578125
"peaknum",5618,798.235695735356,1498.83,1489.85,1503.82,827.331900694952,29,0,0,1,1369.1875
"peaknum",2234,801.491219219855,812.287,805.302,828.253,839.618097510361,38,0,NA,1,2779.18725585938
"peaknum",6158,804.225354475813,1622.57,1614.58,1631.55,832.321446548983,28,0,NA,1,1015.72583007812
"peaknum",6577,806.132261208709,1693.41,1684.43,1700.4,833.223815065878,27,0,0,1,1491.14819335938
"peaknum",4792,807.240683429288,1173.52,1160.55,1181.51,831.321391101681,24,NA,NA,1,852.609252929688
"peaknum",8131,808.119560547697,2248.70716063923,2237.26,2264.21,831.196361173565,23,0,NA,1,19765.1640625
"peaknum",5399,808.249765363761,1473.88,1456.92,1489.85,839.352276834199,31,NA,NA,1,8401.5322265625
"peaknum",5400,808.751812043595,1473.88,1456.92,1486.86,838.852327805658,30,NA,NA,1,5648.671875
"peaknum",7554,808.95765807093,1924.93,1915.95,1933.91,840.061250876516,31,NA,NA,1,2435.08544921875
"peaknum",7532,809.292801956578,1923.93,1915.95,1932.91,840.397258926766,31,NA,NA,1,1668.01293945312
"peaknum",7504,809.625278824728,1922.93,1918.94,1927.92,840.731324482134,31,NA,NA,1,1151.09326171875
"peaknum",7648,810.532902426624,2018.73,2015.74,2022.72,843.143111763454,65,NA,NA,2,885.456604003906
"peaknum",5280,814.172467707725,1460.91,1455.92,1466.9,835.242638288723,21,0,0,1,2658.0283203125
"peaknum",5712,814.238060981795,1500.83,1456.92,1534.75,842.331484084967,28,0,0,1,2938.11352539062
"peaknum",5677,814.738816584344,1501.825,1490.85,1509.81,843.836670537719,29,NA,NA,1,2347.5615234375
"peaknum",10094,815.503037442011,3359.88,3340.93,3373.86,854.63728059163,39,NA,NA,1,926.40966796875
"peaknum",5137,816.235854690284,1310.98497638502,1294.27,1331.19,843.327550375732,27,NA,NA,1,1248.11950683594
"peaknum",5780,817.255245979951,1497.83,1485.86,1512.8,847.354570243479,30,0,NA,1,12065.4345703125
"peaknum",5699,817.756944513181,1497.83,1486.86,1510.8,846.854149087334,29,0,NA,1,9534.2705078125
"peaknum",5162,818.263168388621,1327.2,1311.23,1341.17,848.364664442592,30,NA,NA,1,3185.3193359375
"peaknum",5159,818.765046436338,1327.2,1310.23,1342.17,847.86312386194,29,NA,NA,1,2474.06811523438
"peaknum",2064,819.413286880268,812.287,808.296,823.264,857.539764403247,38,0,0,1,2463.90795898438
"peaknum",7505,822.627219602316,1918.94,1908.96,1929.92,856.070258060589,100,0,0,3,4458.90673828125
"peaknum",4797,823.213763834711,1173.52,1167.53,1180.51,847.294679571994,24,0,NA,1,1426.31848144531
"peaknum",7493,823.29662827833,1917.94,1907.97,1926.93,855.403599380449,32,0,NA,1,3941.24877929688
"peaknum",4952,827.268974541445,1222.42,1207.45,1237.39,857.369275776885,30,0,0,1,15401.2666015625
"peaknum",5658,828.246286104787,1496.84,1487.85,1505.82,858.34385910624,30,NA,NA,1,2450.01098632812
"peaknum",5681,828.747270499286,1497.83,1490.85,1506.81,857.844898370751,29,NA,NA,1,2044.35754394531
"peaknum",8090,830.101263910048,2248.24,2240.26,2256.22,853.178125724995,23,NA,NA,1,1956.88549804688
"peaknum",4906,830.27755481767,1221.42,1216.43,1226.41,855.363512377674,25,NA,NA,1,828.121704101562
"peaknum",6030,832.268888571229,1538.74,1535.75,1542.74,862.369386624117,30,0,0,1,6983.81494140625
"peaknum",2331,833.430227130241,821.268,818.274,833.242,872.55968585403,39,NA,NA,1,1475.99108886719
"peaknum",5268,836.15193191035,1461.91,1455.92,1465.9,857.221873319808,21,0,NA,1,1248.24670410156
"peaknum",7428,836.630997562354,1912.96,1902.98,1926.93,870.744389031141,102,0,0,3,14953.1357421875
"peaknum",5620,836.732912382869,1498.36803540431,1487.85,1503.82,864.82903098211,28,0,NA,1,1174.9453125
"peaknum",9840,837.553037172516,3339.93,3322.96,3367.87,873.672797009065,36,NA,NA,1,719.043090820312
"peaknum",5369,838.260014978522,1472.89,1459.91,1483.86,868.361892799507,30,0,0,1,2699.33520507812
"peaknum",1694,839.529982291592,775.366,763.391,794.325,880.66755126117,41,0,0,1,2881.4580078125
"peaknum",7621,840.045357212776,2011.74,2007.75,2018.73,861.114842241496,21,NA,NA,1,914.544006347656
"peaknum",1852,840.526026850363,796.321,781.353,813.285,880.660573217573,40,NA,NA,1,3339.22778320312
"peaknum",7322,843.958851669756,1912.96,1908.96,1921.94,877.066341699934,33,0,0,1,922.906066894531
"peaknum",6686,844.723790201469,1707.39,1676.45,1738.32,872.818727137972,28,0,0,1,3812.2421875
"peaknum",6683,845.226131725639,1707.885,1676.45,1725.35,874.319853728048,29,0,0,1,2294.802734375
"peaknum",1878,845.551018203677,775.366,761.396,791.332,880.66755126117,35,NA,NA,1,4889.46875
"peaknum",1945,846.546805743957,796.321,773.37,815.281,880.660573217573,34,0,0,1,7503.27880859375
"peaknum",7324,850.634645928417,1908.96,1899.98,1923.93,884.748832159694,34,0,NA,1,13499.115234375
"peaknum",7338,850.968706586696,1908.96,1899.98,1922.93,885.082037844768,34,NA,NA,1,14287.7373046875
"peaknum",7369,851.303529460657,1908.96,1898.99,1923.93,884.414336876642,33,NA,NA,1,10066.0517578125
"peaknum",5253,852.125463377786,1460.91,1455.92,1464.9,873.195272194241,21,NA,NA,1,866.9423828125
"peaknum",1888,853.546389023889,792.33,774.368,811.289,895.686416039179,42,0,NA,1,7145.62255859375
"peaknum",7184,857.960175121274,1906.97,1901.98,1910.96,892.076635841422,34,NA,NA,1,686.370422363281
"peaknum",3623,858.499158096183,947.997,942.01,954.982,898.633610473617,40,0,0,1,2525.5771484375
"peaknum",1774,858.562110870069,792.33,778.359,810.291,894.681456364646,36,NA,NA,1,1150.3671875
"peaknum",2065,859.566305315767,793.327,775.366,811.289,895.686416039179,36,0,NA,1,17021.33984375
"peaknum",6939,860.721557150114,1838.11,1829.13,1846.09,888.816708797811,28,NA,NA,1,855.231689453125
"peaknum",1846,861.570821372303,797.319,777.362,815.281,888.660110213937,27,NA,NA,1,2355.30297851562
"peaknum",6470,864.246522954438,1647.51,1632.54,1664.48,894.347349510803,30,0,NA,1,29526.359375
"peaknum",7175,864.637056428457,1905.97,1899.98,1909.96,899.421572724598,104,0,NA,3,1774.79345703125
"peaknum",6421,865.250120401214,1647.99232405584,1636.54,1664.48,895.351477029508,30,NA,NA,1,10810.857421875
"peaknum",7176,865.641563465911,1907.30333333333,1900.98,1909.96,909.291664110166,87,NA,NA,2,794.619262695312
"peaknum",6350,866.251936047478,1647.51,1639.53,1659.49,893.344193008994,27,0,NA,1,1464.45092773438
"peaknum",7534,866.610851740154,1924.93,1919.94,1930.92,898.72030780932,32,0,0,1,845.259582519531
"peaknum",6452,867.349113391814,1663.48,1657.49,1670.46,901.461788848422,34,0,0,1,1643.88000488281
"peaknum",8599,868.037994686902,3264.09,3258.1,3278.06,903.824056891958,107,0,NA,3,1843.8076171875
"peaknum",5967,868.27139736561,1504.82,1489.85,1519.79,901.38027759426,33,0,0,1,39379.33203125
"peaknum",2801,868.557640250939,810.291,793.327,825.259,911.70055084236,43,NA,NA,1,5156.505859375
"peaknum",5881,869.274374699554,1503.82,1492.84,1519.79,901.38027759426,32,NA,NA,1,18042.59375
"peaknum",5968,869.756871932994,1522.78,1513.8,1530.76,900.860593885786,31,0,0,1,1419.70837402344
"peaknum",2473,869.561416556256,811.289,794.325,834.24,910.699753767612,41,NA,NA,1,2368.14965820312
"peaknum",3352,870.582965856527,882.138,872.159,898.104,908.709671626034,38,0,NA,1,1076.46948242188
"peaknum",5664,870.775504391466,1502.82,1497.83,1505.82,901.883088830344,31,NA,NA,1,794.470275878906
"peaknum",3232,874.578124462028,810.291,792.33,827.255,911.70055084236,37,0,0,1,10322.0576171875
"peaknum",6323,875.237126104631,1648.51,1636.54,1659.49,906.339535057039,31,0,0,1,1638.72265625
"peaknum",11681,876.474231997236,3535.51,3503.58,3564.45,913.597706327182,37,NA,NA,1,18954.080078125
"peaknum",1485,876.475105276238,632.67,537.873,728.466,913.600082430911,37,NA,NA,1,11738.0048828125
"peaknum",11682,877.477099701725,3537.51,3501.58,3569.44,913.597706327182,36,0,0,1,9926.7939453125
"peaknum",1980,877.540212330998,808.296,802.308,816.278,913.662937451767,36,0,0,1,4655.91357421875
"peaknum",5739,879.261423273186,1504.82,1497.83,1513.8,912.367675532073,33,0,0,1,1270.07482910156
"peaknum",6122,879.966424356867,1578.66,1574.67,1584.65,917.591739248438,75,0,NA,2,792.071838378906
"peaknum",5740,880.264762649094,1505.82,1478.87,1509.81,912.367675532073,32,NA,NA,1,585.299194335938
"peaknum",7484,881.617411119635,1920.94,1913.95,1925.93,912.719474898952,31,NA,NA,1,665.006652832031
"peaknum",6199,885.252260974775,1625.0189107767,1610.59,1641.53,916.355699792048,31,NA,NA,1,6268.2666015625
"peaknum",10746,885.554991648614,3399.8,3377.85,3419.76,921.673988691392,36,NA,NA,1,1840.49389648438
"peaknum",6194,885.753933293615,1624.56,1613.59,1641.53,917.859609811593,32,NA,NA,1,4567
"peaknum",7836,886.309206270476,2082.59,2076.61,2089.58,918.417214205234,32,0,0,1,1193.94165039062
"peaknum",10627,886.558004254421,3398.8,3379.84,3414.77,921.673988691392,35,NA,NA,1,1366.91381835938
"peaknum",4927,887.28908941013,1222.42,1180.51,1229.41,917.389940294502,30,NA,NA,1,1213.05920410156
"peaknum",5718,887.751976208273,1504.82,1500.83,1508.81,918.856752040828,31,NA,NA,1,584.914001464844
"peaknum",5506,889.276602031318,1481.87,1467.9,1496.84,923.389826232431,34,NA,NA,1,15759.6748046875
"peaknum",5484,889.778478895959,1481.87,1466.9,1494.84,922.888928768574,33,0,NA,1,12068.7021484375
"peaknum",1410,890.490536012826,655.621,585.77,721.481,929.618433989446,39,NA,NA,1,4582.650390625
"peaknum",6351,891.240438716615,1650.51,1644.52,1656.49,921.339534904096,30,0,NA,1,791.537414550781
"peaknum",11689,892.493260263876,3536.51,3502.58,3560.46,927.612645657885,35,NA,NA,1,1712.00061035156
"peaknum",7437,893.986605516259,1921.09947927131,1915.95,1925.93,926.093450545483,32,NA,NA,1,703.140991210938
"peaknum",7467,894.618492500307,1914.95,1903.98,1924.93,928.729636539303,34,0,NA,1,1284.37377929688
"peaknum",7510,894.953535266399,1917.94,1904.97,1927.92,928.064236756042,33,NA,NA,1,1963.26000976562
"peaknum",7438,895.288565866134,1918.42801110246,1905.97,1936.9,928.396936007699,33,NA,NA,1,1417.35668945312
"peaknum",5820,895.263867725961,1506.81,1494.84,1520.78,926.369613489937,31,0,NA,1,2153.40112304688
"peaknum",5803,895.767351601932,1506.81,1499.83,1513.8,931.885509055949,36,NA,NA,1,1587.51611328125
"peaknum",5831,898.281563774476,1503.82,1492.84,1517.79,931.39014256448,33,NA,NA,1,10269.4892578125
"peaknum",7157,898.41645659748,1904.97,1898.99,1911.96,943.068940561624,89,NA,NA,2,750.295959472656
"peaknum",5821,898.78322856549,1504.12219967541,1493.84,1514.8,930.890366358878,32,0,NA,1,7608.99072265625
"peaknum",5175,899.29053363682,1342.17,1327.2,1351.15,932.401602112181,33,NA,NA,1,1344.20300292969
"peaknum",2755,899.551539169719,811.289,803.306,826.257,942.695868690247,43,0,0,1,39851.1171875
"peaknum",6326,905.247324180906,1647.51,1640.53,1654.5,935.349867826935,30,0,0,1,1032.26025390625
"peaknum",7308,907.321573872721,1913.43122569684,1902.98,1917.94,940.432408202325,33,NA,NA,1,1099.88000488281
"peaknum",10335,907.468480948506,3361.88,3345.92,3378.84,946.598412543368,39,0,0,1,6862.19287109375
"peaknum",7372,907.655322086314,1915.44776925538,1903.98,1923.93,940.765668306255,33,0,NA,1,1238.20886230469
"peaknum",7213,908.623565644824,1905.97,1900.98,1916.95,942.736263714001,34,NA,NA,1,1483.97668457031
"peaknum",7252,908.956873314015,1906.97,1898.99,1918.94,943.068940561624,34,NA,NA,1,2296.2802734375
"peaknum",7214,909.291664110166,1906.46507605323,1898.99,1925.93,943.40446986533,34,NA,NA,1,1344.79577636719
"peaknum",5783,909.272396621426,1504.82,1495.84,1513.8,941.379963131355,32,0,NA,1,2383.08642578125
"peaknum",4928,909.272332989272,1221.42,1213.44,1237.39,939.372672680323,30,0,NA,1,2691.0693359375
"peaknum",7225,909.625437304568,1906.97,1900.98,1914.95,942.736263714001,33,NA,NA,1,1190.76843261719
"peaknum",5256,910.281267798153,1454.92,1441.95,1481.87,944.395536366119,34,0,0,1,1091.22863769531
"peaknum",4916,911.274967097038,1221.42,1217.43,1227.41,938.368936989852,27,NA,NA,1,453.239807128906
"peaknum",2898,913.567009926035,820.27,805.302,839.229,957.714601274567,44,0,0,1,12815.208984375
"peaknum",5451,916.268978170902,1484.86,1478.87,1491.84,953.895443987417,75,0,NA,2,1000.00244140625
"peaknum",5452,919.287002111459,1480.87,1466.9,1495.84,953.399944403332,34,0,0,1,9782.708984375
"peaknum",5464,919.788739374932,1481.32187582928,1467.9,1496.84,952.898792354228,33,NA,NA,1,7731.9541015625
"peaknum",7227,921.325100543918,1906.97,1900.98,1917.94,955.437439524879,34,0,NA,1,890.494873046875
"peaknum",7127,921.725308206891,1879.02,1864.05,1895.99,950.822369640539,29,0,0,1,4003.7216796875
"peaknum",7113,922.227402037682,1878.19308769249,1856.07,1894.99,951.325247772221,29,NA,NA,1,3164.01806640625
"peaknum",4944,925.245309505177,1221.42,1211.44,1233.4,954.343975395405,29,0,NA,1,3928.79833984375
